Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
STUD2297,1.2483588571550728,2,1,5,1,-0.32650827624939294,4,1,2,0,1,0,1,0,1,2,1,4,1
STUD2298,1.4314617432994408,1,0,6,0,1.584014112570928,1,1,5,0,2,1,2,0,0,0,0,3,1
STUD2299,-0.2164642319998723,0,1,6,0,1.584014112570928,2,1,2,2,1,0,3,2,1,1,0,2,0
STUD2300,-1.131978662721713,3,2,4,1,0.3103325200240474,0,0,1,1,4,0,4,2,1,1,1,5,1
STUD2301,-1.4981844350104492,2,1,5,1,0.3103325200240474,0,1,4,1,4,0,2,0,1,2,1,2,1
STUD2302,-1.6812873211548174,2,1,4,0,-0.6449286743861131,0,1,6,1,3,0,2,0,1,1,0,5,0
STUD2303,-1.131978662721713,2,2,0,0,-0.6449286743861131,3,0,4,2,3,0,4,1,1,1,0,1,1
STUD2304,1.0652559710107046,2,0,5,0,1.584014112570928,1,0,4,1,0,1,2,2,0,2,1,1,1
STUD2305,-0.7657728904329767,3,2,3,0,-0.32650827624939294,2,0,1,1,4,0,4,0,1,2,0,0,0
STUD2306,-0.9488757765773448,1,2,6,1,-1.6001898687962735,2,0,0,2,1,0,0,1,1,1,0,5,1
STUD2307,-0.39956711814424045,0,2,2,0,0.9471733162974876,0,1,5,1,1,0,3,2,0,0,0,4,1
STUD2308,0.3328444264332321,3,1,1,0,1.584014112570928,3,0,5,2,1,1,2,2,0,1,1,2,0
STUD2309,0.14974154028886394,0,2,1,0,-0.6449286743861131,0,1,0,0,3,0,0,0,0,2,0,2,0
STUD2310,-0.39956711814424045,3,1,2,0,-1.6001898687962735,4,0,0,2,4,0,4,1,0,1,0,3,0
STUD2311,1.2483588571550728,0,0,0,1,-0.9633490725228332,4,0,5,1,4,0,4,2,1,0,0,1,1
STUD2312,1.614564629443809,0,2,3,0,-0.32650827624939294,2,0,0,2,3,1,0,2,0,2,1,1,0
STUD2313,-1.4981844350104492,0,2,4,1,0.3103325200240474,1,1,3,0,4,1,3,1,1,1,1,0,0
STUD2314,-0.9488757765773448,0,0,3,1,0.3103325200240474,2,1,3,1,2,1,4,2,0,0,0,4,0
STUD2315,1.2483588571550728,1,2,0,0,1.2655937144342078,4,0,5,2,4,0,3,1,0,1,0,1,1
STUD2316,-1.4981844350104492,3,1,0,1,0.9471733162974876,4,1,2,2,1,0,0,0,0,1,0,3,0
STUD2317,-0.39956711814424045,2,0,1,0,-0.32650827624939294,0,0,5,1,2,1,1,1,0,0,1,5,1
STUD2318,-0.2164642319998723,3,0,2,0,-1.2817694706595533,2,1,6,2,1,1,1,0,1,2,0,1,1
STUD2319,-0.9488757765773448,2,2,3,0,-1.2817694706595533,3,1,4,0,1,0,4,2,1,1,0,2,1
STUD2320,1.2483588571550728,1,1,6,1,0.6287529181607675,3,1,1,0,3,1,0,2,0,2,0,0,0
STUD2321,1.4314617432994408,0,0,5,0,-0.6449286743861131,3,0,3,1,0,1,3,1,1,2,0,1,0
STUD2322,1.2483588571550728,0,1,0,0,-0.008087878112672791,0,1,2,0,2,0,3,1,1,1,0,4,1
STUD2323,-0.5826700042886086,1,1,5,1,-1.6001898687962735,4,1,6,1,4,1,0,1,0,1,1,3,0
STUD2324,-0.9488757765773448,1,0,3,1,1.2655937144342078,4,1,4,0,3,0,4,0,0,2,1,2,0
STUD2325,-1.3150815488660812,2,1,6,1,0.6287529181607675,3,1,5,0,1,1,0,2,1,2,1,4,1
STUD2326,-0.03336134585550418,1,2,6,0,-0.6449286743861131,0,1,2,1,0,1,4,2,1,0,0,0,1
STUD2327,0.14974154028886394,3,0,2,0,1.584014112570928,3,1,0,1,2,1,4,0,0,1,0,5,0
STUD2328,0.6990501987219684,2,1,1,1,-0.008087878112672791,2,1,1,0,1,0,1,1,0,2,1,4,1
STUD2329,0.5159473125776002,1,2,5,0,-0.9633490725228332,4,0,6,2,0,0,0,1,1,0,0,1,1
STUD2330,0.8821530848663365,3,0,1,1,-0.32650827624939294,1,1,3,0,3,1,4,2,0,1,1,4,0
STUD2331,-1.131978662721713,3,2,4,1,0.9471733162974876,0,1,1,2,0,1,3,2,1,2,0,2,0
STUD2332,0.3328444264332321,1,2,5,1,-0.32650827624939294,2,1,1,1,2,0,3,2,1,2,0,0,1
STUD2333,-0.2164642319998723,2,2,0,1,-0.9633490725228332,1,0,4,1,3,1,3,0,0,2,0,2,0
STUD2334,-1.6812873211548174,0,2,6,0,-0.32650827624939294,1,1,5,2,1,1,0,0,1,2,0,5,0
STUD2335,0.5159473125776002,0,1,4,1,-1.2817694706595533,0,0,4,1,4,0,3,1,1,1,0,3,1
STUD2336,0.5159473125776002,3,0,2,1,1.2655937144342078,2,0,1,0,4,1,2,2,1,0,1,1,1
STUD2337,1.4314617432994408,2,0,5,1,0.9471733162974876,3,1,4,1,0,0,1,0,1,2,0,0,0
STUD2338,-1.4981844350104492,3,1,3,1,-0.6449286743861131,2,0,2,1,4,1,0,0,0,0,0,5,1
STUD2339,0.14974154028886394,1,1,4,1,1.2655937144342078,4,0,2,1,3,1,2,0,0,1,1,2,0
STUD2340,1.614564629443809,2,1,2,0,-1.6001898687962735,0,1,0,0,4,0,0,0,1,1,1,5,1
STUD2341,0.8821530848663365,3,1,5,1,-0.9633490725228332,1,0,1,1,2,1,1,0,1,2,1,4,1
STUD2342,0.8821530848663365,3,0,4,0,-0.32650827624939294,2,1,2,0,0,0,4,2,1,1,1,4,0
STUD2343,0.6990501987219684,1,0,5,0,-1.6001898687962735,3,0,6,0,4,1,0,0,1,0,1,2,0
STUD2344,0.8821530848663365,0,2,5,0,0.6287529181607675,0,0,4,2,3,1,0,2,1,2,0,1,0
STUD2345,0.8821530848663365,2,0,6,1,0.9471733162974876,1,1,2,0,1,1,4,0,1,0,1,3,1
STUD2346,0.6990501987219684,2,0,0,1,1.584014112570928,1,0,5,2,0,0,2,0,0,0,0,3,0
STUD2347,0.3328444264332321,1,0,1,0,-0.32650827624939294,2,1,2,0,0,1,2,0,0,2,1,3,1
STUD2348,0.6990501987219684,2,2,2,1,-1.6001898687962735,2,1,2,0,1,0,3,2,1,2,0,4,0
STUD2349,0.14974154028886394,1,1,0,0,-1.6001898687962735,2,0,6,0,1,1,3,1,0,2,1,5,0
STUD2350,-1.6812873211548174,3,1,6,0,-0.9633490725228332,0,1,6,1,0,0,2,0,1,1,1,1,0
STUD2351,-0.7657728904329767,0,2,3,0,-0.008087878112672791,0,1,6,1,3,0,0,2,1,2,0,0,0
STUD2352,-1.6812873211548174,2,1,0,1,-0.008087878112672791,1,1,4,2,2,1,1,0,0,2,1,0,1
STUD2353,-0.9488757765773448,0,1,3,0,0.6287529181607675,4,1,0,1,4,1,0,1,0,0,1,4,0
STUD2354,-1.6812873211548174,0,0,0,1,-0.9633490725228332,3,1,4,1,0,0,0,2,1,1,1,2,1
STUD2355,-0.03336134585550418,0,2,4,0,0.3103325200240474,0,1,2,0,1,0,4,2,1,1,1,1,1
STUD2356,0.8821530848663365,0,2,3,0,-0.9633490725228332,2,0,1,1,3,1,0,1,1,2,0,1,1
STUD2357,-0.39956711814424045,0,1,4,0,-0.32650827624939294,0,0,2,0,1,1,0,0,1,0,0,2,0
STUD2358,-1.4981844350104492,3,2,3,1,-0.32650827624939294,1,0,2,1,0,1,2,1,1,1,0,4,1
STUD2359,0.14974154028886394,2,2,3,1,-1.6001898687962735,2,1,6,0,4,1,0,0,1,2,1,5,0
STUD2360,-1.6812873211548174,2,1,0,0,-0.9633490725228332,0,1,3,1,0,1,2,0,1,0,0,0,1
STUD2361,0.3328444264332321,1,2,4,0,-0.9633490725228332,0,0,2,2,1,0,0,2,1,1,1,2,0
STUD2362,1.0652559710107046,0,0,5,0,0.9471733162974876,2,1,3,0,4,0,4,1,1,2,1,1,1
STUD2363,1.2483588571550728,2,1,3,0,-0.6449286743861131,0,1,2,0,1,0,4,2,0,1,0,2,1
STUD2364,-0.5826700042886086,0,1,6,1,1.2655937144342078,1,1,5,2,2,1,2,0,0,0,1,3,0
STUD2365,0.8821530848663365,2,0,0,1,-0.9633490725228332,0,0,2,1,3,0,2,2,0,0,1,0,0
STUD2366,1.2483588571550728,1,2,4,0,-0.008087878112672791,3,0,5,2,2,1,4,1,0,2,1,1,0
STUD2367,-0.5826700042886086,0,0,2,1,0.9471733162974876,2,1,3,0,1,0,4,2,1,0,1,2,0
STUD2368,-1.6812873211548174,1,0,1,0,-1.2817694706595533,0,0,2,0,0,0,1,1,1,1,0,3,1
STUD2369,-0.39956711814424045,1,2,1,0,1.584014112570928,0,1,0,1,4,0,1,1,1,2,1,0,0
STUD2370,0.8821530848663365,1,0,1,0,-1.2817694706595533,3,0,1,1,0,1,2,1,0,0,1,1,0
STUD2371,-1.6812873211548174,3,0,5,1,0.6287529181607675,0,1,3,0,2,0,1,2,0,2,1,2,1
STUD2372,-0.39956711814424045,3,1,1,0,-1.6001898687962735,1,1,2,2,3,0,2,2,0,0,1,0,0
STUD2373,-1.4981844350104492,2,2,6,1,1.584014112570928,4,0,4,2,3,1,2,2,1,2,1,1,0
STUD2374,-0.7657728904329767,1,2,5,1,0.3103325200240474,4,0,1,1,4,1,3,1,1,2,1,1,1
STUD2375,-1.6812873211548174,2,0,0,0,0.6287529181607675,4,1,5,1,4,0,1,0,0,0,0,0,0
STUD2376,0.8821530848663365,2,0,6,1,-1.6001898687962735,0,1,0,0,2,1,2,0,0,0,0,0,1
STUD2377,0.14974154028886394,3,1,4,0,0.3103325200240474,2,1,6,2,4,1,1,2,0,2,0,5,0
STUD2378,-0.03336134585550418,2,2,0,0,-1.2817694706595533,1,1,2,2,1,0,4,0,0,1,0,5,0
STUD2379,-1.131978662721713,0,2,6,0,-0.9633490725228332,0,0,6,0,2,1,4,1,1,2,0,5,1
STUD2380,-1.3150815488660812,0,0,6,0,1.584014112570928,3,0,5,2,4,0,3,1,0,2,0,5,0
STUD2381,1.0652559710107046,1,0,5,1,-1.6001898687962735,0,0,1,1,2,0,3,1,1,2,0,2,1
STUD2382,1.4314617432994408,2,1,3,0,0.3103325200240474,2,1,4,0,1,0,1,1,0,0,1,0,0
STUD2383,0.3328444264332321,2,1,5,0,0.9471733162974876,4,1,2,0,0,1,1,0,0,1,1,3,0
STUD2384,-1.131978662721713,3,0,3,1,-0.9633490725228332,1,1,4,2,1,0,4,0,1,0,1,4,0
STUD2385,-0.5826700042886086,1,0,6,1,1.584014112570928,2,1,5,2,4,0,1,0,0,2,0,4,0
STUD2386,-0.5826700042886086,3,2,5,1,-0.32650827624939294,2,1,0,0,2,1,4,0,1,0,1,5,0
STUD2387,-0.03336134585550418,3,1,5,0,0.6287529181607675,3,1,4,0,1,1,2,2,0,2,1,2,1
STUD2388,-1.3150815488660812,0,0,2,0,-0.008087878112672791,3,1,0,1,4,0,2,1,1,2,1,0,1
STUD2389,-0.5826700042886086,3,1,6,1,-0.32650827624939294,4,1,3,1,1,0,3,0,1,2,0,1,1
STUD2390,-1.6812873211548174,2,2,1,1,-1.6001898687962735,3,0,2,2,3,1,4,2,1,1,0,1,1
STUD2391,1.2483588571550728,1,1,3,1,-0.008087878112672791,4,1,4,0,2,1,0,0,1,2,0,5,0
STUD2392,-0.39956711814424045,1,2,0,0,0.9471733162974876,4,0,6,0,2,0,4,1,0,1,1,3,1
STUD2393,1.4314617432994408,1,1,4,1,0.3103325200240474,4,0,3,0,0,0,0,2,1,0,1,1,1
STUD2394,1.614564629443809,1,1,5,0,-0.6449286743861131,0,0,6,1,3,0,2,0,0,1,0,0,0
STUD2395,0.3328444264332321,3,0,4,1,-0.9633490725228332,0,1,1,1,3,1,4,0,0,0,0,2,0
STUD2396,0.14974154028886394,3,0,6,1,0.3103325200240474,0,0,0,2,2,1,1,0,0,2,1,0,1
STUD2397,-0.9488757765773448,2,2,1,1,1.2655937144342078,2,1,3,0,0,0,2,1,0,1,0,2,1
STUD2398,-0.9488757765773448,3,1,1,0,-1.2817694706595533,4,1,0,2,1,0,1,1,0,0,0,2,0
STUD2399,-0.2164642319998723,0,1,3,0,1.584014112570928,1,0,3,1,0,1,2,0,1,2,0,2,0
STUD2400,1.0652559710107046,2,2,3,1,-1.2817694706595533,2,0,0,2,1,0,3,1,1,0,0,2,1
STUD2401,1.0652559710107046,3,2,1,1,-0.9633490725228332,3,0,6,0,0,1,3,0,1,2,0,3,1
STUD2402,1.4314617432994408,0,1,2,1,1.584014112570928,4,1,4,1,0,1,3,1,0,2,1,2,0
STUD2403,-1.3150815488660812,0,0,0,1,0.3103325200240474,0,1,4,0,1,1,3,2,0,1,0,3,1
STUD2404,-0.03336134585550418,2,2,5,0,1.2655937144342078,4,0,2,0,2,1,0,1,0,2,1,2,0
STUD2405,0.14974154028886394,3,1,5,0,-0.9633490725228332,3,1,4,0,2,1,1,2,1,2,0,3,0
STUD2406,0.3328444264332321,0,1,6,0,0.9471733162974876,4,0,1,1,4,1,3,2,0,1,0,3,1
STUD2407,-0.9488757765773448,3,0,0,1,1.2655937144342078,3,1,5,0,3,1,4,2,0,0,0,5,0
STUD2408,1.0652559710107046,3,1,3,1,-1.6001898687962735,2,1,3,1,4,1,2,1,1,2,1,2,0
STUD2409,-1.3150815488660812,2,2,0,1,1.584014112570928,3,0,3,1,0,1,4,2,1,0,0,5,0
STUD2410,-0.5826700042886086,1,0,6,0,-0.9633490725228332,0,1,0,0,2,1,4,0,0,1,1,0,1
STUD2411,-1.3150815488660812,0,2,3,1,0.6287529181607675,2,1,0,0,3,1,4,0,1,1,0,3,1
STUD2412,1.614564629443809,2,1,3,0,0.6287529181607675,1,1,5,0,0,0,0,1,1,1,1,0,1
STUD2413,-1.6812873211548174,0,1,3,1,0.9471733162974876,1,0,5,2,4,0,4,0,1,1,1,3,1
STUD2414,0.5159473125776002,0,0,6,0,0.3103325200240474,3,0,2,2,0,1,2,1,0,0,0,1,1
STUD2415,0.5159473125776002,1,2,4,0,-0.6449286743861131,0,0,2,1,1,0,2,1,0,2,0,2,1
STUD2416,-1.4981844350104492,1,1,1,0,1.584014112570928,3,1,6,1,0,1,1,2,0,1,1,2,1
STUD2417,-1.131978662721713,2,1,3,0,1.584014112570928,0,0,5,2,0,0,0,0,1,1,0,5,0
STUD2418,-0.39956711814424045,0,2,5,1,-1.6001898687962735,0,1,6,1,1,1,3,2,1,2,1,2,1
STUD2419,-0.03336134585550418,3,1,2,1,1.584014112570928,2,1,3,1,2,1,3,0,0,2,0,0,0
STUD2420,-0.5826700042886086,2,0,3,1,0.3103325200240474,1,0,5,0,1,1,4,1,1,2,0,2,0
STUD2421,0.3328444264332321,0,0,3,0,0.9471733162974876,1,1,1,2,2,0,2,1,1,2,0,0,0
STUD2422,-1.4981844350104492,2,2,1,1,-1.2817694706595533,3,0,2,2,0,0,1,0,1,1,1,2,0
STUD2423,0.6990501987219684,1,2,4,0,-0.32650827624939294,0,1,4,1,3,0,2,2,0,0,1,5,0
STUD2424,-1.4981844350104492,2,1,1,1,0.9471733162974876,4,1,3,2,0,1,4,2,0,1,0,4,1
STUD2425,-0.5826700042886086,2,1,1,0,0.3103325200240474,3,1,1,1,4,1,0,0,1,0,1,2,1
STUD2426,-0.9488757765773448,0,1,3,0,-0.32650827624939294,1,1,5,2,0,1,2,2,1,1,1,3,0
STUD2427,-1.4981844350104492,1,0,5,1,0.3103325200240474,0,0,2,2,2,0,1,2,0,2,1,0,0
STUD2428,1.614564629443809,0,0,5,0,-0.008087878112672791,3,1,6,2,3,1,3,0,1,0,0,0,0
STUD2429,-1.131978662721713,3,0,4,1,0.6287529181607675,2,0,6,1,4,1,4,2,1,2,0,3,0
STUD2430,-0.03336134585550418,1,1,4,0,0.6287529181607675,4,1,3,1,2,0,2,1,1,0,0,1,1
STUD2431,1.4314617432994408,2,0,2,0,-0.008087878112672791,1,0,0,1,3,1,0,0,0,2,0,0,0
STUD2432,0.3328444264332321,0,0,6,0,-0.6449286743861131,4,1,2,0,3,0,0,0,1,1,0,3,1
STUD2433,1.4314617432994408,1,0,2,0,1.584014112570928,2,1,4,1,1,1,0,0,1,1,0,2,0
STUD2434,1.4314617432994408,1,2,4,1,0.3103325200240474,1,1,1,1,1,0,3,2,0,1,0,4,0
STUD2435,1.4314617432994408,0,2,2,0,-1.6001898687962735,0,1,3,0,3,1,2,1,0,0,1,1,1
STUD2436,-0.5826700042886086,2,0,1,1,-1.2817694706595533,0,1,2,1,3,0,1,1,1,1,1,2,1
STUD2437,0.8821530848663365,1,1,6,0,-0.6449286743861131,1,0,2,1,4,1,4,1,1,0,1,3,1
STUD2438,0.6990501987219684,0,2,3,1,0.6287529181607675,3,1,6,2,1,0,3,2,0,2,1,2,0
STUD2439,1.2483588571550728,3,0,0,0,0.9471733162974876,0,0,5,2,2,0,1,0,0,1,0,3,0
STUD2440,-1.4981844350104492,0,1,3,1,0.6287529181607675,0,0,2,2,0,1,3,2,1,0,0,4,1
STUD2441,0.3328444264332321,2,2,3,1,-0.32650827624939294,4,1,4,0,0,0,3,0,0,0,0,1,0
STUD2442,-0.9488757765773448,3,0,5,1,-1.6001898687962735,4,1,5,2,4,1,1,2,1,2,1,2,1
STUD2443,-0.2164642319998723,2,2,0,0,-0.32650827624939294,2,0,1,1,1,1,2,2,1,1,0,0,0
STUD2444,0.6990501987219684,1,0,1,0,-0.008087878112672791,2,0,3,2,3,1,1,1,0,0,0,0,1
STUD2445,-1.131978662721713,1,2,2,0,-0.6449286743861131,1,1,0,1,4,0,1,0,0,0,0,4,0
STUD2446,0.14974154028886394,0,1,3,1,-0.008087878112672791,4,0,5,0,3,1,0,1,1,0,1,5,1
STUD2447,-0.03336134585550418,2,2,1,0,-1.2817694706595533,0,0,5,0,3,0,2,0,0,1,0,4,0
STUD2448,0.6990501987219684,3,2,5,0,-0.9633490725228332,0,0,6,0,4,0,0,1,1,0,0,3,0
STUD2449,-0.03336134585550418,3,0,6,0,1.584014112570928,2,0,1,2,4,1,3,2,1,1,0,1,0
STUD2450,-0.9488757765773448,0,1,4,1,-1.6001898687962735,1,1,6,2,0,1,3,1,0,0,0,2,0
STUD2451,-0.2164642319998723,2,2,0,1,1.584014112570928,0,0,3,2,0,1,4,2,0,1,0,3,1
STUD2452,-1.3150815488660812,3,2,0,1,-1.2817694706595533,3,1,3,2,3,0,2,0,1,1,1,4,0
STUD2453,-0.03336134585550418,0,0,0,0,-0.32650827624939294,2,1,6,1,2,0,2,2,0,0,1,4,1
STUD2454,0.3328444264332321,0,0,3,0,-0.008087878112672791,0,1,0,2,2,0,1,0,0,1,1,0,0
STUD2455,-1.131978662721713,1,2,1,0,-0.9633490725228332,2,1,2,1,3,1,2,1,1,1,0,4,0
STUD2456,-1.6812873211548174,2,1,3,1,-0.32650827624939294,0,0,5,0,3,1,2,0,1,2,0,4,1
STUD2457,1.2483588571550728,2,0,4,0,0.6287529181607675,1,1,5,0,2,1,2,0,0,1,1,0,0
STUD2458,-0.2164642319998723,0,2,4,0,0.9471733162974876,3,0,0,1,1,1,2,1,0,0,0,5,0
STUD2459,-1.4981844350104492,0,0,4,0,0.6287529181607675,4,0,4,0,4,1,1,1,0,1,0,4,0
STUD2460,0.8821530848663365,1,0,6,1,1.2655937144342078,0,1,3,1,1,0,4,1,0,2,1,2,0
STUD2461,-0.9488757765773448,0,2,2,1,-0.008087878112672791,2,1,0,0,1,1,2,1,1,1,0,1,1
STUD2462,-0.03336134585550418,2,2,4,1,1.584014112570928,1,1,6,2,0,1,2,1,1,0,1,0,0
STUD2463,-0.9488757765773448,0,2,6,1,-1.6001898687962735,0,0,6,2,4,0,2,1,0,2,0,3,0
STUD2464,-0.5826700042886086,3,2,1,1,0.6287529181607675,1,0,3,1,1,1,1,2,0,0,0,3,0
STUD2465,-0.7657728904329767,2,0,2,1,-0.9633490725228332,3,0,1,0,0,1,1,1,0,0,0,5,1
STUD2466,-0.2164642319998723,2,0,1,0,-0.6449286743861131,4,1,3,2,1,1,0,0,0,0,1,3,1
STUD2467,1.2483588571550728,1,1,1,1,0.3103325200240474,0,0,1,1,4,0,0,1,1,2,0,3,1
STUD2468,-0.5826700042886086,0,0,1,0,-0.6449286743861131,1,1,6,2,0,1,4,1,1,1,0,2,0
STUD2469,0.14974154028886394,3,2,1,0,-0.9633490725228332,0,0,4,1,0,0,3,0,1,0,0,3,1
STUD2470,-0.39956711814424045,0,0,1,0,-0.008087878112672791,4,0,2,2,2,0,4,0,1,2,0,2,0
STUD2471,1.614564629443809,2,2,2,1,1.2655937144342078,4,1,2,0,1,0,4,2,0,0,1,4,0
STUD2472,1.614564629443809,0,0,2,0,-1.2817694706595533,1,1,6,0,0,1,4,1,1,2,1,2,1
STUD2473,-0.03336134585550418,3,1,6,1,-0.32650827624939294,1,0,1,1,0,1,4,2,1,0,0,0,1
STUD2474,0.8821530848663365,2,1,5,1,-0.008087878112672791,3,1,0,1,0,1,3,2,0,2,1,5,1
STUD2475,0.5159473125776002,0,1,6,1,0.3103325200240474,4,0,5,1,2,1,0,2,1,0,0,3,0
STUD2476,0.3328444264332321,2,1,1,0,1.584014112570928,3,1,3,1,0,1,0,1,0,0,0,0,0
STUD2477,-1.4981844350104492,3,0,2,0,-0.32650827624939294,3,1,3,1,2,0,0,2,0,0,1,0,0
STUD2478,0.5159473125776002,1,0,1,1,-0.6449286743861131,4,0,6,0,3,1,2,1,1,1,0,0,0
STUD2479,0.8821530848663365,1,2,4,1,-0.9633490725228332,0,1,6,1,1,0,3,1,0,2,0,4,1
STUD2480,-0.03336134585550418,0,1,3,1,-0.9633490725228332,4,0,3,1,3,1,2,0,1,0,0,1,0
STUD2481,-1.4981844350104492,1,0,5,1,1.584014112570928,1,1,2,2,4,1,2,1,0,2,1,2,1
STUD2482,1.614564629443809,3,0,1,1,1.2655937144342078,2,1,3,0,3,1,4,2,0,1,1,5,1
STUD2483,1.0652559710107046,0,1,5,1,0.3103325200240474,0,0,2,1,0,1,0,2,1,1,1,0,1
STUD2484,-1.6812873211548174,2,1,4,0,-0.32650827624939294,3,0,2,2,1,0,0,0,0,2,1,0,1
STUD2485,1.614564629443809,0,1,2,1,0.9471733162974876,4,1,0,1,4,0,1,1,1,1,1,5,1
STUD2486,-1.3150815488660812,3,1,1,1,-1.6001898687962735,3,0,1,2,1,0,2,0,1,0,0,1,0
STUD2487,-0.2164642319998723,1,1,4,0,1.584014112570928,1,0,6,0,1,0,4,1,1,2,0,4,0
STUD2488,-0.7657728904329767,1,0,6,1,1.584014112570928,4,1,3,2,3,0,4,2,1,0,1,0,0
STUD2489,0.3328444264332321,1,2,4,1,1.584014112570928,0,1,5,0,1,0,0,0,1,1,0,0,1
STUD2490,-1.4981844350104492,1,0,1,1,0.3103325200240474,1,0,0,1,3,0,4,2,1,1,0,1,0
STUD2491,-0.39956711814424045,0,2,3,0,-1.6001898687962735,2,1,6,1,0,1,1,2,0,1,0,4,1
STUD2492,-0.39956711814424045,2,1,4,0,0.6287529181607675,0,1,4,0,4,1,4,0,0,1,1,2,0
STUD2493,-0.7657728904329767,0,2,2,1,-0.32650827624939294,2,0,3,2,2,1,4,0,0,2,1,0,0
STUD2494,-0.03336134585550418,3,1,2,0,0.6287529181607675,4,1,5,2,3,1,1,0,0,0,1,0,1
STUD2495,-1.131978662721713,1,2,5,1,0.9471733162974876,4,0,6,0,1,1,0,2,1,0,1,2,1
STUD2496,0.3328444264332321,3,2,6,1,0.9471733162974876,4,0,0,1,1,0,2,2,0,2,0,2,0
STUD2497,1.0652559710107046,3,0,4,1,0.9471733162974876,3,0,5,1,4,0,1,2,0,0,0,5,0
STUD2498,-0.5826700042886086,3,1,3,1,-0.32650827624939294,1,0,0,0,2,1,3,0,0,1,1,5,0
STUD2499,-0.39956711814424045,2,0,3,1,1.2655937144342078,1,1,4,2,3,1,4,1,1,0,0,0,0
STUD2500,0.14974154028886394,1,2,1,0,-1.6001898687962735,4,0,3,1,1,1,4,0,0,1,0,5,1
STUD2501,-1.3150815488660812,0,2,2,1,0.9471733162974876,0,1,0,1,0,1,2,0,0,2,0,2,1
STUD2502,-0.03336134585550418,0,2,6,1,-0.9633490725228332,1,1,4,1,1,0,4,0,0,1,0,2,1
STUD2503,1.614564629443809,1,2,4,1,0.9471733162974876,4,1,4,1,2,0,2,1,0,2,1,3,1
STUD2504,-0.2164642319998723,2,2,1,1,1.2655937144342078,0,0,2,0,2,1,0,2,0,0,0,0,1
STUD2505,-1.4981844350104492,0,0,0,0,-0.008087878112672791,0,1,1,2,3,1,0,2,0,2,1,2,1
STUD2506,0.14974154028886394,3,1,3,1,-1.6001898687962735,4,0,4,2,2,1,2,1,0,2,1,2,0
STUD2507,-1.131978662721713,3,0,5,0,-0.6449286743861131,0,0,4,1,1,1,1,2,1,2,0,5,1
STUD2508,-1.6812873211548174,0,0,1,0,-0.32650827624939294,1,0,1,0,0,1,2,2,1,0,0,5,1
STUD2509,0.6990501987219684,3,2,6,1,-0.6449286743861131,2,0,6,0,2,1,1,0,1,1,1,5,1
STUD2510,-1.3150815488660812,3,0,4,0,0.6287529181607675,0,1,4,0,1,0,1,1,1,1,1,4,1
STUD2511,0.14974154028886394,0,1,4,0,0.3103325200240474,1,0,0,2,1,0,3,0,1,0,0,0,0
STUD2512,0.8821530848663365,3,0,2,1,-0.008087878112672791,4,1,2,0,2,0,0,1,0,0,0,2,0
STUD2513,0.14974154028886394,0,0,2,1,0.3103325200240474,3,1,6,0,4,0,3,0,1,2,1,0,1
STUD2514,-0.39956711814424045,3,2,3,0,-0.9633490725228332,4,0,3,0,1,0,3,2,1,2,1,3,0
STUD2515,1.4314617432994408,2,1,1,0,1.584014112570928,2,0,6,1,3,1,2,2,1,0,1,3,1
STUD2516,0.8821530848663365,1,0,3,0,-1.2817694706595533,0,1,3,0,4,0,0,0,0,0,1,5,1
STUD2517,0.6990501987219684,2,1,4,0,-0.008087878112672791,1,0,6,0,1,1,2,1,0,1,1,3,0
STUD2518,1.4314617432994408,3,2,1,0,-0.6449286743861131,1,1,5,2,4,1,3,0,0,0,0,4,1
STUD2519,-1.131978662721713,1,1,2,1,0.9471733162974876,0,1,5,2,4,1,0,0,0,1,0,4,0
STUD2520,1.2483588571550728,2,2,4,1,-0.6449286743861131,1,1,2,1,4,1,0,2,0,2,0,1,0
STUD2521,-1.6812873211548174,1,1,1,1,1.2655937144342078,3,1,0,2,0,0,1,0,1,2,1,3,1
STUD2522,0.6990501987219684,0,1,0,1,1.2655937144342078,0,0,1,1,0,1,3,0,0,1,0,3,1
STUD2523,1.0652559710107046,1,1,2,1,-0.008087878112672791,1,1,6,1,2,1,2,2,0,2,0,1,1
STUD2524,-1.4981844350104492,0,0,6,1,1.2655937144342078,3,1,6,2,0,0,1,2,0,2,1,4,1
STUD2525,-0.39956711814424045,1,1,1,1,0.6287529181607675,0,0,4,2,3,1,1,1,0,2,1,4,0
STUD2526,0.6990501987219684,2,2,2,0,0.6287529181607675,1,1,4,2,1,0,1,2,1,1,1,5,0
STUD2527,-1.3150815488660812,1,1,5,1,-1.2817694706595533,4,0,0,2,0,1,4,2,1,1,1,5,1
STUD2528,0.8821530848663365,1,1,0,0,-0.32650827624939294,1,1,2,0,2,0,2,0,0,2,1,4,0
STUD2529,-0.03336134585550418,3,0,6,0,0.3103325200240474,0,1,5,0,0,1,2,0,0,1,1,4,1
